Img Names,Acc,STD_Red,STD_Green,STD_Blue,Luxes
NO_IR_protoboard_25.jpg,0.95076954,56.12227668632944,56.21661577971541,56.36043545584441,175.1
NO_IR_protoboard_26.jpg,0.93100005,24.15153284087563,24.871052326808393,25.894204164592345,260.9
NO_IR_protoboard_27.jpg,0.9259404,54.991325778553936,54.99770899348436,55.647062414972844,344.7
NO_IR_protoboard_28.jpg,0.93584394,48.950555488727225,49.476545828282454,51.108954056952754,428.0
NO_IR_protoboard_29.jpg,0.95107156,46.05781830905177,45.93763543719407,45.922167210753194,510.0
NO_IR_protoboard_30.jpg,0.93009806,52.848603559910615,52.99823013939708,53.23934860799945,594.0
NO_IR_protoboard_31.jpg,0.98424864,61.921004379547064,61.87140640130127,61.91713406055206,672.0
NO_IR_protoboard_32.jpg,0.9621667,24.07728901409818,26.58935015109077,28.077028895564478,752.0
NO_IR_protoboard_33.jpg,0.96064246,19.955960889072085,20.077800984333475,20.368465546054196,798.0
NO_IR_protoboard_34.jpg,0.9367981,45.95510742831448,46.4104437065842,47.03705296509585,827.0
NO_IR_protoboard_35.jpg,0.9445324,48.82160530132747,48.681567201885635,48.637108946260724,901.0
NO_IR_protoboard_36.jpg,0.9695318,18.17046071596385,18.06064927277519,18.73885189977075,973.0
NO_IR_protoboard_37.jpg,0.9752883,60.59480696958855,60.533625460992525,60.5532459891638,1037.0
NO_IR_protoboard_38.jpg,0.9385628,54.441476396464964,55.332403254857475,55.88702617681473,1104.0
NO_IR_protoboard_39.jpg,0.90150344,55.87268463512141,56.10495065986466,56.64939173841403,1170.0
NO_IR_protoboard_40.jpg,0.9272067,53.8316152576068,54.30307118145687,55.03764356592797,1235.0
NO_IR_protoboard_41.jpg,0.96037203,54.632848711207444,55.005005061199206,55.539015147056425,1299.0
NO_IR_protoboard_42.jpg,0.9170559,48.51399745112111,48.82027782697121,49.76052421385505,1359.0
NO_IR_protoboard_43.jpg,0.94636846,29.526720200995317,29.947273450031446,30.28229199757459,1419.0
NO_IR_protoboard_44.jpg,0.96029377,31.09147665607759,29.289394488049492,27.67606987543571,1474.0
NO_IR_protoboard_45.jpg,0.97842926,34.403112142497754,34.890196837555976,36.052212619189476,1531.0
NO_IR_protoboard_46.jpg,0.9894561,47.016647521026115,46.859477445155186,46.8207249312612,1583.0
NO_IR_protoboard_47.jpg,0.983429,54.586866632436035,54.682685033482144,54.83680895851749,1635.0
NO_IR_airbuds_1.jpg,0.8976719,48.42428404698715,48.30457372355868,48.226746638564165,1613.0
NO_IR_airbuds_2.jpg,0.9098196,50.355160972618314,50.28098936612471,50.383110184726974,1558.0
NO_IR_airbuds_3.jpg,0.9585467,50.11034832534543,49.760053013626425,49.941990673385654,1503.0
NO_IR_airbuds_4.jpg,0.9650672,49.746825365034304,49.67574936195151,49.15846103701117,1448.0
NO_IR_airbuds_5.jpg,0.94774365,49.08130632610226,48.93674494195439,48.76876529991464,1393.0
NO_IR_airbuds_6.jpg,0.95369965,51.1807394756901,51.60953894207817,51.663605745707514,1338.0
NO_IR_airbuds_7.jpg,0.9158943,49.34284353272658,49.406276231644696,49.274619688421076,1283.0
NO_IR_airbuds_8.jpg,0.9499568,48.5835983327771,48.371202264825996,48.27029367108205,1226.0
NO_IR_airbuds_9.jpg,0.9532707,45.61150573655244,45.63518561343016,45.783545981486505,1171.0
NO_IR_airbuds_10.jpg,0.9679426,44.64378413145597,44.526734492080365,44.40399544028062,1108.0
NO_IR_airbuds_11.jpg,0.9542251,44.23561314261585,44.052459558099805,43.8337579646497,1047.0
NO_IR_airbuds_12.jpg,0.9694389,44.27049004879136,44.144136951069754,44.04104515590122,983.0
NO_IR_airbuds_13.jpg,0.9681133,45.23290831930512,44.874557611723894,44.41767462546144,927.0
NO_IR_airbuds_14.jpg,0.93376744,46.62122110940395,46.386206162890474,46.285630109264716,860.0
NO_IR_airbuds_15.jpg,0.968403,44.871165260589066,44.697226214199524,44.629841045547344,790.0
NO_IR_airbuds_16.jpg,0.96724695,46.27026218802941,46.36681741014644,46.52583361247374,719.0
NO_IR_airbuds_17.jpg,0.952007,45.38383421686878,45.60420416528975,46.047616363551604,649.0
NO_IR_airbuds_18.jpg,0.9278059,41.507261538394296,41.45013971796584,41.50786642312515,574.0
NO_IR_airbuds_19.jpg,0.9478252,42.12427709482745,42.089374314421185,42.17865457675574,494.0
NO_IR_airbuds_20.jpg,0.9413737,41.01683572627754,41.072968990097486,41.15114937356498,416.0
NO_IR_airbuds_21.jpg,0.9508765,42.283151228878175,42.245779664060414,42.2863834592335,337.6
NO_IR_airbuds_22.jpg,0.95835906,39.99662464057297,39.93430354970524,39.968572367340485,256.1
NO_IR_airbuds_23.jpg,0.9357095,37.0872373986552,37.085838086189376,37.1184125428812,173.4
NO_IR_airbuds_24.jpg,0.9460839,43.75412465376471,43.72698273309474,43.70691466245055,88.1
NO_IR_airbuds_25.jpg,0.9510578,43.12810201973257,42.947704711518156,42.71944807456177,175.1
NO_IR_airbuds_26.jpg,0.94958097,42.54409865541599,42.1800177628445,42.00560147800358,260.9
NO_IR_airbuds_27.jpg,0.9526687,42.761818586890584,42.711593025448956,42.71164241593511,344.7
NO_IR_airbuds_28.jpg,0.95895326,42.09218108551362,41.86737306835362,41.923391745599574,428.0
NO_IR_airbuds_29.jpg,0.9305125,41.868573272630655,42.04851480958783,42.17835229471621,510.0
NO_IR_airbuds_30.jpg,0.9478135,43.746174694229445,43.844030389977114,44.018673357173945,594.0
NO_IR_airbuds_31.jpg,0.9414747,43.03327258771513,43.58139712655806,44.117427255421994,672.0
NO_IR_airbuds_32.jpg,0.91977197,42.57029950745985,42.699328416444295,42.67262635592349,752.0
NO_IR_airbuds_33.jpg,0.9161875,41.97396412510563,42.235100975583634,42.431513648479736,798.0
NO_IR_airbuds_34.jpg,0.91129184,41.85197882302897,41.590738481033405,41.32693822742443,827.0
NO_IR_airbuds_35.jpg,0.90468955,41.46464073501408,41.42026527359785,41.41054263846929,901.0
NO_IR_airbuds_36.jpg,0.88069695,41.61973801770519,41.651180669195,41.689068160375015,973.0
NO_IR_airbuds_37.jpg,0.87595046,41.72269428882756,41.56095727365054,41.56442037204935,1037.0
NO_IR_airbuds_38.jpg,0.88463473,42.748866361847085,42.38457999051575,41.89955213617228,1104.0
NO_IR_airbuds_39.jpg,0.89084274,44.03235492595694,44.189756365201625,43.68174302742691,1170.0
NO_IR_airbuds_40.jpg,0.91568935,40.277131085877514,40.35403189077886,40.476497499689444,1235.0
NO_IR_airbuds_41.jpg,0.92724484,40.23042649223099,39.99643837692992,39.87617541666034,1299.0
NO_IR_airbuds_42.jpg,0.9369719,40.29552848832753,40.330397445904254,40.40387729294489,1359.0
NO_IR_airbuds_43.jpg,0.9446642,42.02300636626574,41.9385324243703,41.57261765348506,1419.0
NO_IR_airbuds_44.jpg,0.9511288,39.920943433695484,40.29904007275089,40.75656451200995,1474.0
NO_IR_airbuds_45.jpg,0.9224376,42.28835511469797,42.695370389152174,43.015681501267274,1531.0
NO_IR_airbuds_46.jpg,0.9169536,42.06488229384079,42.14643773956827,42.1994761553,1583.0
NO_IR_airbuds_47.jpg,0.9206076,40.59047924807745,40.20783815107604,39.889783592368246,1635.0
NO_IR_lego_1.jpg,0.661937,63.66820556572321,63.78172188109806,63.82478969182902,1613.0
NO_IR_lego_2.jpg,0.812114,62.40487403762325,62.48881184524314,62.66169163990285,1558.0
NO_IR_lego_3.jpg,0.9222379,67.80561524074434,68.35635428709077,68.53815892384792,1503.0
NO_IR_lego_4.jpg,0.41043484,68.5823295345356,68.5648169968892,68.52270784304356,1448.0
NO_IR_lego_5.jpg,0.72579694,71.62880001526516,72.6835336957155,73.28386651885727,1393.0
NO_IR_lego_6.jpg,0.78654236,68.37766253260953,68.0486939946886,67.60553545141514,1338.0
NO_IR_lego_7.jpg,0.72539854,35.90723812143705,34.78638148621645,34.8300269613716,1283.0
NO_IR_lego_8.jpg,0.69699883,16.07894452704277,16.210573047333252,16.315546849558242,1226.0
NO_IR_lego_9.jpg,0.7889845,68.78833245920598,68.63812868567982,68.50240347237502,1171.0
NO_IR_lego_10.jpg,0.71763885,69.07022127097663,68.62927302474739,68.76426746114772,1108.0
NO_IR_lego_11.jpg,0.68508196,14.633544417611963,14.700414865649957,14.897758127390247,1047.0
NO_IR_lego_12.jpg,0.82142925,37.49890472277116,37.02789624309941,36.18075267533588,983.0
NO_IR_lego_13.jpg,0.8397572,33.3469443950163,31.88282257419258,31.258069427123587,927.0
NO_IR_lego_14.jpg,0.812609,17.43725759225817,17.50370830365771,17.857691330899144,860.0
NO_IR_lego_15.jpg,0.84575474,23.744116464224703,29.28053349354596,34.71435145904676,790.0
NO_IR_lego_16.jpg,0.45432818,66.49580535311713,66.40930941879334,66.15948770245389,719.0
NO_IR_lego_17.jpg,0.6446565,65.45954220418592,65.08428296362256,65.39579894571412,649.0
NO_IR_lego_18.jpg,0.3972944,66.65049062923457,66.86596619241732,67.54134186954283,574.0
NO_IR_lego_19.jpg,0.5643219,70.42555005011633,69.75075481535353,69.50810692182611,494.0
NO_IR_lego_20.jpg,0.7108698,71.4451041863409,72.58411164898462,73.00046706646678,416.0
NO_IR_lego_21.jpg,0.33756983,69.91395535850144,69.93503345424918,69.83764333212558,337.6
NO_IR_lego_24.jpg,0.34969467,64.47162369624901,63.754364806435085,63.20740251762203,88.1
NO_IR_lego_26.jpg,0.9375467,68.47277794541787,65.88105186491599,65.61006784854837,260.9
NO_IR_lego_27.jpg,0.92354923,71.98554252348583,71.75722020959674,71.18923785144263,344.7
NO_IR_lego_28.jpg,0.6957333,66.73572474677961,66.01917454861996,65.72757582376276,428.0
NO_IR_lego_29.jpg,0.962788,69.12575704738717,69.8836589027837,70.70730148653908,510.0
NO_IR_lego_30.jpg,0.6727823,66.07842550657854,66.01957390733004,65.87527761665064,594.0
NO_IR_lego_31.jpg,0.54205513,67.16348575023842,67.89839539285727,68.30949354382857,672.0
NO_IR_lego_32.jpg,0.6055112,63.51090593653237,65.77304522518315,67.30504769817107,752.0
NO_IR_lego_33.jpg,0.82741034,62.44444949391764,62.15584360983744,61.567954367367626,798.0
NO_IR_lego_34.jpg,0.9062465,62.96893093129546,62.70343741875791,64.3368667237021,827.0
NO_IR_lego_35.jpg,0.9238107,69.87566443540807,70.01866474183007,70.45413497676621,901.0
NO_IR_lego_36.jpg,0.36218253,65.75536801868789,65.6724082432457,65.68148784090943,973.0
NO_IR_lego_37.jpg,0.9238107,69.87566443540807,70.01866474183007,70.45413497676621,1037.0
NO_IR_lego_38.jpg,0.8577896,61.88463748853492,61.51788418977629,61.5890274928393,1104.0
NO_IR_lego_39.jpg,0.8153101,63.469878271310996,63.78962445133327,63.842923770942136,1170.0
NO_IR_lego_40.jpg,0.75535214,62.66014738714427,62.56539388650351,62.41713052967774,1235.0
NO_IR_lego_41.jpg,0.76113945,62.313759096968816,62.11550930695282,61.93063502819704,1299.0
NO_IR_lego_42.jpg,0.8048564,63.80476304854134,63.953834753370955,64.4810288873231,1359.0
NO_IR_lego_43.jpg,0.70064694,65.24990660030593,66.77575806506803,68.35799272132988,1419.0
NO_IR_lego_44.jpg,0.73336375,68.15426455059,67.57302235175467,67.26301500616779,1474.0
NO_IR_lego_45.jpg,0.74757004,64.19545496066553,64.27736617784943,64.63507403718388,1531.0
NO_IR_lego_46.jpg,0.7866011,63.894650719231144,64.25920553807025,64.07167707155277,1583.0
NO_IR_lego_47.jpg,0.83089626,64.42508520257326,64.95037876327186,66.89464777963069,1635.0
NO_IR_pen_1.jpg,0.7409513,21.115720745836352,21.093251083507944,21.09407183617545,1613.0
NO_IR_pen_2.jpg,0.75667983,20.94338749577011,20.97905291372861,21.070613711212253,1558.0
NO_IR_pen_3.jpg,0.8047564,21.071535775949137,21.018269624772238,21.111878835747234,1503.0
NO_IR_pen_4.jpg,0.81294537,21.300259990350142,21.225098610111424,21.22476860263599,1448.0
NO_IR_pen_5.jpg,0.8174907,21.13575813673263,21.11899040004825,21.12447970135685,1393.0
NO_IR_pen_6.jpg,0.8486874,21.282148082581525,21.265633005129274,21.347598697500338,1338.0
NO_IR_pen_7.jpg,0.77052456,20.912020289598818,20.863256877034967,20.954569501433276,1283.0
NO_IR_pen_8.jpg,0.82745606,20.99339616570775,20.96962789279329,20.982054188410274,1226.0
NO_IR_pen_9.jpg,0.86396575,20.970102499624698,20.865353390845716,20.871464725996496,1171.0
NO_IR_pen_10.jpg,0.8534725,20.912292885689908,20.865460491100887,20.88904277058888,1108.0
NO_IR_pen_11.jpg,0.77101123,20.18468697197525,20.18446318643871,20.27071342367568,1047.0
NO_IR_pen_12.jpg,0.8706366,20.063496813033375,20.114380040161187,20.226180280735036,983.0
NO_IR_pen_13.jpg,0.90107495,20.1681041448631,20.150229428761996,20.177684477978566,927.0
NO_IR_pen_14.jpg,0.9406408,19.760232526303305,19.622076549973784,19.47079680463789,860.0
NO_IR_pen_15.jpg,0.8412105,19.416194853321326,19.410509524406972,19.46138993017447,790.0
NO_IR_pen_16.jpg,0.9191587,20.131956754070615,19.943063950563598,19.79293506771911,719.0
NO_IR_pen_17.jpg,0.8140495,18.265731021049984,18.180026443890334,18.119350328619667,649.0
NO_IR_pen_18.jpg,0.71290565,48.03331062063198,48.741279512099354,49.35934800403158,574.0
NO_IR_pen_19.jpg,0.8478735,63.85598779145015,63.85007918653765,64.1142839034582,494.0
NO_IR_pen_20.jpg,0.8273016,72.27560027371804,72.21398364846172,72.32853367852421,416.0
NO_IR_pen_21.jpg,0.79705405,72.87279564683004,72.80465557879965,72.88039764067749,337.6
NO_IR_pen_22.jpg,0.6606887,23.318626102083545,23.31560672171779,23.311110997512422,256.1
NO_IR_pen_23.jpg,0.7137774,22.997086700557556,22.892090338537198,22.798959374111128,173.4
NO_IR_pen_24.jpg,0.7320716,21.808840909335235,21.849839951325176,21.89313701052702,88.1
NO_IR_pen_25.jpg,0.66933167,21.52771706523514,21.444104280215747,21.357318097726036,175.1
NO_IR_pen_26.jpg,0.83718616,20.359167693642004,20.2355376574924,20.11257233351121,260.9
NO_IR_pen_27.jpg,0.7593408,19.1884281294203,19.107257183321824,19.083390512283945,344.7
NO_IR_pen_28.jpg,0.88026726,18.668986200424328,18.55187612569317,18.511777712351424,428.0
NO_IR_pen_29.jpg,0.8279627,19.60581457661774,19.61600226980787,19.68752624184609,510.0
NO_IR_pen_30.jpg,0.83809125,20.153820053328836,20.019109351542713,19.88804118812034,594.0
NO_IR_pen_31.jpg,0.8520155,19.844970995811902,19.720479226925256,19.61608187816493,672.0
NO_IR_pen_32.jpg,0.78189147,19.465573852391785,19.345511514263357,19.28863600007977,752.0
NO_IR_pen_33.jpg,0.81661385,19.45255378316857,19.361184590566765,19.24532760128531,798.0
NO_IR_pen_34.jpg,0.8863176,19.104438627528722,19.088052843940535,19.11888005603915,827.0
NO_IR_pen_35.jpg,0.92292804,19.09085768150846,18.982253332989636,18.900405309008896,901.0
NO_IR_pen_36.jpg,0.7733493,19.181176054534067,19.080423394207266,18.941674941362848,973.0
NO_IR_pen_37.jpg,0.8995879,18.90374396248236,18.79345689287183,18.732660074126237,1037.0
NO_IR_pen_38.jpg,0.6834811,18.33213106245576,18.320666587915355,18.26529650300392,1104.0
NO_IR_pen_39.jpg,0.8270665,18.150231010465053,18.10844517232432,18.037673959740886,1170.0
NO_IR_pen_40.jpg,0.8578162,18.75185637789897,18.66597080346236,18.59870922446125,1235.0
NO_IR_pen_41.jpg,0.9155968,20.066206667134914,19.871101625962037,19.755179530381614,1299.0
NO_IR_pen_42.jpg,0.9252738,44.60395104869126,45.19853371382573,46.25781553049456,1359.0
NO_IR_pen_43.jpg,0.35895652,74.20141522053125,74.12620877740589,74.23249056336847,1419.0
NO_IR_pen_47.jpg,0.77813655,22.229723997632753,21.714815112806402,20.950856926057025,1635.0
NO_IR_fork_1.jpg,0.4637203,29.014922193184375,28.589913904790503,28.34752500654887,1613.0
NO_IR_fork_2.jpg,0.84233534,28.916575051299997,28.586800383905103,28.071911933877523,1558.0
NO_IR_fork_3.jpg,0.55130637,27.94939929834422,27.582986168410688,27.2127039548075,1503.0
NO_IR_fork_4.jpg,0.58915395,23.93683771255415,23.214622454882825,22.536323499361178,1448.0
NO_IR_fork_5.jpg,0.7695744,20.88336097148672,20.618467693768103,20.476260134704017,1393.0
NO_IR_fork_6.jpg,0.7615672,23.038634237057497,22.91736905744478,22.79799793373597,1338.0
NO_IR_fork_7.jpg,0.7015914,25.22345288176232,25.15461289943082,25.077374391281953,1283.0
NO_IR_fork_8.jpg,0.7226478,25.39398267287567,25.32011774526364,25.28259061997394,1226.0
NO_IR_fork_9.jpg,0.36260656,24.399290587228037,24.348051516096035,24.29444777911323,1171.0
NO_IR_fork_10.jpg,0.36613423,24.298948617255938,24.26745011181883,24.271302243214176,1108.0
NO_IR_fork_11.jpg,0.55610496,30.314570174636845,30.12263527406683,29.978370213366794,1047.0
NO_IR_fork_15.jpg,0.38451776,69.81213412507975,69.67020321583003,69.91619889052703,790.0
NO_IR_fork_17.jpg,0.41373312,63.31252936394222,62.93248938847518,63.01605882682971,649.0
NO_IR_fork_18.jpg,0.38199443,59.06631163313028,59.01870780127365,59.04043036988036,574.0
NO_IR_fork_19.jpg,0.33714554,59.371192607779136,59.49447376846374,59.63756952284447,494.0
NO_IR_fork_20.jpg,0.8542677,34.21970769982889,34.20945466087474,34.15160911989939,416.0
NO_IR_fork_21.jpg,0.74247086,35.64099553516147,35.60087048425207,35.503873601300434,337.6
NO_IR_fork_22.jpg,0.7864158,33.481697133665634,33.450978310433136,33.34591846314142,256.1
NO_IR_fork_23.jpg,0.86752677,33.09162560254642,33.01192005513589,32.894497835087556,173.4
NO_IR_fork_24.jpg,0.85988164,31.3385225577915,31.334140403615574,31.232784386515185,88.1
NO_IR_fork_25.jpg,0.80218047,27.42220238852304,27.42124077259648,27.3494627176346,175.1
NO_IR_fork_26.jpg,0.81235665,32.01661740755839,31.921012380451675,31.848537633411265,260.9
NO_IR_fork_27.jpg,0.79077697,32.28066675256508,32.21945740408086,32.151597555708975,344.7
NO_IR_fork_28.jpg,0.8503676,31.207128996930237,31.162375626617298,31.083376064881406,428.0
NO_IR_fork_29.jpg,0.84386516,32.331175151994465,32.21400119028895,32.04319493006999,510.0
NO_IR_fork_30.jpg,0.9124655,31.141650975316253,31.047320392109132,30.94321409040176,594.0
NO_IR_fork_31.jpg,0.85937715,30.396171557274183,30.33357707603568,30.12424967701799,672.0
NO_IR_fork_32.jpg,0.73409647,30.36927705457404,30.368345323652946,30.332261294490237,752.0
NO_IR_fork_33.jpg,0.84213847,30.170221458392724,30.059980685504794,29.915990532592687,798.0
NO_IR_fork_34.jpg,0.87659353,31.36393880587094,31.273355917281624,31.117399576407518,827.0
NO_IR_fork_35.jpg,0.9172921,31.112961505609917,31.006109790290726,30.884411048372332,901.0
NO_IR_fork_36.jpg,0.9388081,30.448554644072317,30.35157428145948,30.206357189949774,973.0
NO_IR_fork_37.jpg,0.94191796,30.797169774425065,30.723041289108263,30.63921977357166,1037.0
NO_IR_fork_38.jpg,0.9395173,29.908611347190472,29.82429380671564,29.66006118987448,1104.0
NO_IR_fork_39.jpg,0.91098684,30.234886473859923,30.23872758522932,30.20332977545748,1170.0
NO_IR_fork_40.jpg,0.9363904,29.101631509094506,29.039854358968142,28.93307325938581,1235.0
NO_IR_fork_41.jpg,0.93502504,29.014415034573165,28.883205616836396,28.725996909341116,1299.0
NO_IR_fork_42.jpg,0.8890673,27.72806210977017,27.619851505914216,27.43865945123931,1359.0
NO_IR_fork_43.jpg,0.8729609,27.000108187777236,26.965641427310675,26.86475098728863,1419.0
NO_IR_fork_44.jpg,0.6914222,25.95831590624689,25.958347029385873,25.96383915457922,1474.0
NO_IR_fork_45.jpg,0.7380481,25.980636447266043,25.92528416527828,25.89421446586185,1531.0
NO_IR_fork_46.jpg,0.5199863,24.425228014120286,24.373139245706657,24.283630672354164,1583.0
NO_IR_fork_47.jpg,0.78511715,24.609763026896395,24.611578215154946,24.640848152806626,1635.0
NO_IR_marker_1.jpg,0.72289217,11.205950774450702,11.13722875942903,11.040507989260615,1613.0
NO_IR_marker_2.jpg,0.5449363,12.067467990240816,11.996159742807725,11.892566270054086,1558.0
NO_IR_marker_3.jpg,0.53769594,12.181742458201521,12.171045637164006,12.135460843792975,1503.0
NO_IR_marker_4.jpg,0.5657487,12.155280332055144,12.071777319985724,11.97811657454176,1448.0
NO_IR_marker_5.jpg,0.5304685,12.260494492265549,12.179176892932684,12.12779858344641,1393.0
NO_IR_marker_6.jpg,0.43509236,12.315193278529103,12.227099154807595,12.134424709830656,1338.0
NO_IR_marker_7.jpg,0.5463046,12.34121083164377,12.335850963366305,12.24112415886993,1283.0
NO_IR_marker_8.jpg,0.5277337,11.756378922471985,11.65853688867228,11.695831860046317,1226.0
NO_IR_marker_9.jpg,0.50938755,11.581005860212485,11.542630626662994,11.489058020108764,1171.0
NO_IR_marker_10.jpg,0.509327,11.256029604098757,13.117597254071981,18.20218335030403,1108.0
NO_IR_marker_11.jpg,0.47453955,10.366352082015707,14.222134767442041,22.753201292753474,1047.0
NO_IR_marker_12.jpg,0.5042424,10.90234004104951,10.752714870330548,10.614759639657713,983.0
NO_IR_marker_13.jpg,0.38667396,11.95063544308786,11.96146475001434,11.948517633141478,927.0
NO_IR_marker_14.jpg,0.37413138,11.45649801229512,11.480735370512658,11.512195317819977,860.0
NO_IR_marker_15.jpg,0.4148618,12.025347233310915,11.879628092575306,11.620876369790942,790.0
NO_IR_marker_16.jpg,0.77382654,12.174462739459143,12.083341044249417,11.942337568044355,719.0
NO_IR_marker_17.jpg,0.82931167,13.63884083563864,13.61898370133371,13.581047459168362,649.0
NO_IR_marker_18.jpg,0.9338187,13.182805038249382,13.10673322855256,13.047729241207724,574.0
NO_IR_marker_19.jpg,0.9763851,13.699155323817406,13.549643447748155,13.383647682304453,494.0
NO_IR_marker_20.jpg,0.9951472,13.755780340516587,13.670506569767232,13.514896517805829,416.0
NO_IR_marker_21.jpg,0.99057215,14.453308501719345,14.191249558263797,14.18398339782809,337.6
NO_IR_marker_22.jpg,0.98276854,15.722110823033706,15.70012135517147,15.585765176419365,256.1
NO_IR_marker_23.jpg,0.98096573,16.372299695929506,16.41686834393887,16.442201799029228,173.4
NO_IR_marker_24.jpg,0.99209607,15.77378350822868,15.770936583271364,15.791475168870328,88.1
NO_IR_marker_25.jpg,0.9894121,15.435017733229198,15.423210032805885,15.37798087518746,175.1
NO_IR_marker_26.jpg,0.9882787,16.60321540085575,16.542887836929488,16.443895730103225,260.9
NO_IR_marker_27.jpg,0.9906116,16.40389169577974,16.37859875855212,16.329994863321385,344.7
NO_IR_marker_28.jpg,0.9841434,16.658606050794152,16.604100644787184,16.490056262959065,428.0
NO_IR_marker_29.jpg,0.98090637,16.48608548127467,16.475166249401774,16.431878526459265,510.0
NO_IR_marker_30.jpg,0.9857845,16.910015441217734,16.84556783119986,16.81003726613623,594.0
NO_IR_marker_31.jpg,0.9867967,16.418455620978246,16.3772565917518,16.333593421641044,672.0
NO_IR_marker_32.jpg,0.9869208,16.04116960248262,15.98284565966782,15.980696395821042,752.0
NO_IR_marker_33.jpg,0.98936003,17.422253871914908,17.437911387414616,17.485133172706778,798.0
NO_IR_marker_34.jpg,0.98140574,17.53380181883616,17.55074603036071,17.66241458263532,827.0
NO_IR_marker_35.jpg,0.9879012,17.95539232770855,17.842649633921596,17.705735206228066,901.0
NO_IR_marker_36.jpg,0.9780734,18.684884659144497,18.682086235138822,18.739501288425565,973.0
NO_IR_marker_37.jpg,0.94730365,18.57889644807852,18.564488407092767,18.784701709267473,1037.0
NO_IR_marker_38.jpg,0.92264235,19.81547429340791,19.94105353040162,20.13569679707365,1104.0
NO_IR_marker_39.jpg,0.82697254,18.2217523013014,18.56432916058793,18.13625426654748,1170.0
NO_IR_marker_40.jpg,0.9461241,18.591548144316437,18.657870171682237,18.7821737333891,1235.0
NO_IR_marker_41.jpg,0.9797122,16.950369453841883,16.89406666677776,16.84547525482653,1299.0
NO_IR_marker_42.jpg,0.9661046,16.082728842351376,16.02252253576381,16.017217286878278,1359.0
NO_IR_marker_43.jpg,0.987137,17.817298132847377,17.797612845861575,17.793896143725846,1419.0
NO_IR_marker_44.jpg,0.9784041,15.33478343728226,15.278963242869802,15.195583448687293,1474.0
NO_IR_marker_45.jpg,0.86014885,14.246448608497346,14.122055343628679,14.28113011563845,1531.0
NO_IR_marker_46.jpg,0.8133805,14.113742154262505,14.083315996355083,14.026626777060853,1583.0
NO_IR_marker_47.jpg,0.82004833,14.93228851002554,14.716979931399718,14.542327052534038,1635.0
NO_IR_arduino_1.jpg,0.88063276,39.32398788819047,39.386508916117975,39.50435841004615,1613.0
NO_IR_arduino_2.jpg,0.89584255,38.21167123768529,38.18781943939093,38.229022861719,1558.0
NO_IR_arduino_3.jpg,0.8918535,37.97723573511549,38.03896521837045,38.15829295920043,1503.0
NO_IR_arduino_4.jpg,0.91552556,38.95774532663315,38.899519329200025,38.87070851485162,1448.0
NO_IR_arduino_5.jpg,0.90817904,38.65156169013038,38.67212861474956,38.71994020661873,1393.0
