Img Name,STD R,STD_G,STD_B
new_images/NO_IR/airbuds/airbuds_1.jpg,16.967352262619862,16.948426026568537,16.95172537562136
new_images/NO_IR/airbuds/airbuds_2.jpg,17.05865751039888,17.10689428253245,17.153549515283284
new_images/NO_IR/airbuds/airbuds_3.jpg,17.462210523217177,17.426393809724367,17.447432193365458
new_images/NO_IR/airbuds/airbuds_4.jpg,18.747330342196893,18.741203374302835,18.694732047328692
new_images/NO_IR/airbuds/airbuds_5.jpg,18.28792093878187,18.288804154865574,18.360258352902143
new_images/NO_IR/airbuds/airbuds_6.jpg,18.572369998937887,18.538612169161627,18.51991857445846
new_images/NO_IR/airbuds/airbuds_7.jpg,18.49744279664279,18.49755350293821,18.511425624517017
new_images/NO_IR/airbuds/airbuds_8.jpg,18.259303472078845,18.237434028540253,18.252895894540988
new_images/NO_IR/airbuds/airbuds_9.jpg,18.617514621939982,18.615373601208717,18.619024990020318
new_images/NO_IR/airbuds/airbuds_10.jpg,19.518578167125067,19.49986044107867,19.49710769138583
new_images/NO_IR/airbuds/airbuds_11.jpg,19.58523142428989,19.576379168172732,19.567254781206806
new_images/NO_IR/airbuds/airbuds_12.jpg,19.873386246618267,19.848686813250016,19.859259002616568
new_images/NO_IR/airbuds/airbuds_13.jpg,19.584313451363307,19.5450603094929,19.55066266584748
new_images/NO_IR/airbuds/airbuds_14.jpg,19.736230986677814,19.7015674054774,19.649947446602592
new_images/NO_IR/airbuds/airbuds_15.jpg,19.2836622083652,19.194186853344316,19.03895585969729
new_images/NO_IR/airbuds/airbuds_16.jpg,18.9394506252493,18.924974387602372,18.829771984164807
new_images/NO_IR/airbuds/airbuds_17.jpg,18.755207571355772,18.69860535099438,18.66381482931555
new_images/NO_IR/airbuds/airbuds_18.jpg,18.99297300669158,18.985025305271964,18.998704531292656
new_images/NO_IR/airbuds/airbuds_19.jpg,18.946741379258565,18.90236929286936,18.869551251518132
new_images/NO_IR/airbuds/airbuds_20.jpg,18.87239448334198,18.855593424823816,18.846281716391903
new_images/NO_IR/airbuds/airbuds_21.jpg,18.707603031871525,18.693384138328835,18.704143459588295
new_images/NO_IR/airbuds/airbuds_22.jpg,18.930632849643292,18.88799370464699,18.863491700009494
new_images/NO_IR/airbuds/airbuds_23.jpg,17.7837930162249,17.71616128449577,17.659136019670346
new_images/NO_IR/airbuds/airbuds_24.jpg,18.694745210818144,18.62885902742939,18.59283810054219
new_images/NO_IR/airbuds/airbuds_25.jpg,18.600964219343794,18.550911033839085,18.505734420019625
new_images/NO_IR/airbuds/airbuds_26.jpg,18.621474539726545,18.56005572805099,18.524756632772768
new_images/NO_IR/airbuds/airbuds_27.jpg,18.50074635486788,18.46487837478339,18.469856732406615
new_images/NO_IR/airbuds/airbuds_28.jpg,19.292122005095283,19.233627596508054,19.241332802889463
new_images/NO_IR/airbuds/airbuds_29.jpg,20.60556020528452,20.578742451074312,20.54232160485945
new_images/NO_IR/airbuds/airbuds_30.jpg,20.756961349558576,20.709807238877392,20.65705151482173
new_images/NO_IR/airbuds/airbuds_31.jpg,20.842987227117614,20.8236573128746,20.83473497799802
new_images/NO_IR/airbuds/airbuds_32.jpg,21.45005442090904,21.428010408610724,21.42668541090432
new_images/NO_IR/airbuds/airbuds_33.jpg,22.06303251782928,22.011026918714517,21.97677523846203
new_images/NO_IR/airbuds/airbuds_34.jpg,22.329421216448704,22.36352452277889,22.373126507041423
new_images/NO_IR/airbuds/airbuds_35.jpg,23.051781714925685,23.013088191544306,23.028306351588192
new_images/NO_IR/airbuds/airbuds_36.jpg,24.033957283761204,24.030393063978956,24.050291481329776
new_images/NO_IR/airbuds/airbuds_37.jpg,24.582135079954643,24.5883360004524,24.595099015835572
new_images/NO_IR/airbuds/airbuds_38.jpg,24.92733849618176,24.904621271913474,24.92276701050539
new_images/NO_IR/airbuds/airbuds_39.jpg,25.491480450420575,25.4916768590528,25.482570125552538
new_images/NO_IR/airbuds/airbuds_40.jpg,26.00965493198959,25.96047157575728,25.930094918400908
new_images/NO_IR/airbuds/airbuds_41.jpg,26.211575243399583,26.216714195108505,26.234504944436985
new_images/NO_IR/airbuds/airbuds_42.jpg,26.761770738714524,26.75191110387311,26.76694479141572
new_images/NO_IR/airbuds/airbuds_43.jpg,27.23462362449666,27.257933380485277,27.283035234835516
new_images/NO_IR/airbuds/airbuds_44.jpg,27.541159189419062,27.537023242630216,27.563178310502934
new_images/NO_IR/airbuds/airbuds_45.jpg,28.09646360226871,28.089106444366365,28.08391101937153
new_images/NO_IR/airbuds/airbuds_46.jpg,29.1878438196941,29.180875676096715,29.167753986770943
new_images/NO_IR/airbuds/airbuds_47.jpg,29.124754540131256,29.13037446272991,29.114410328798158
new_images/NO_IR/arduino/arduino_1.jpg,15.03147391458694,14.98313880555499,15.025612338859888
new_images/NO_IR/arduino/arduino_2.jpg,14.975104324102283,14.93969629373972,14.892283085655832
new_images/NO_IR/arduino/arduino_3.jpg,14.794743991668025,14.790972004657249,14.870220468779992
new_images/NO_IR/arduino/arduino_4.jpg,14.718929294880411,14.737003464695642,14.809786303307177
new_images/NO_IR/arduino/arduino_5.jpg,14.872146706054904,14.853671124489958,14.941695381649819
new_images/NO_IR/arduino/arduino_6.jpg,16.57580146590172,16.573786295802375,16.61590767641914
new_images/NO_IR/arduino/arduino_7.jpg,16.352041181768048,16.32072755203753,16.412756089532525
new_images/NO_IR/arduino/arduino_8.jpg,16.03792597961401,16.03313547280968,16.155275348825377
new_images/NO_IR/arduino/arduino_9.jpg,15.545509122375982,15.549554735397066,15.683736631960594
new_images/NO_IR/arduino/arduino_10.jpg,16.487803286846678,16.48788739729829,16.620828007472376
new_images/NO_IR/arduino/arduino_11.jpg,16.56214060228331,16.530837009495322,16.663508167334225
new_images/NO_IR/arduino/arduino_12.jpg,16.557173750945083,16.572768432427065,16.64002438227147
new_images/NO_IR/arduino/arduino_13.jpg,16.322772472254346,16.30415408593218,16.31009282976424
new_images/NO_IR/arduino/arduino_14.jpg,15.963616616038733,15.950375707664955,15.954423344027038
new_images/NO_IR/arduino/arduino_15.jpg,17.158008752423843,17.12182875024345,17.11875178090076
new_images/NO_IR/arduino/arduino_16.jpg,16.758818872131872,16.729294466249236,16.670752968408724
new_images/NO_IR/arduino/arduino_17.jpg,17.752907528369835,17.712323373892026,17.66634230786071
new_images/NO_IR/arduino/arduino_18.jpg,17.249343505501578,17.22020048747791,17.172182840784945
new_images/NO_IR/arduino/arduino_19.jpg,17.285945157898617,17.256380492972152,17.1982916620052
new_images/NO_IR/arduino/arduino_20.jpg,17.79763735383435,17.745773860324952,17.678973680355664
new_images/NO_IR/arduino/arduino_21.jpg,16.86274922615471,16.806725676027607,16.70893577977459
new_images/NO_IR/arduino/arduino_22.jpg,16.512992129875645,16.48993596057588,16.47881691512201
new_images/NO_IR/arduino/arduino_23.jpg,17.202032814994396,17.143169297375714,17.087202730003824
new_images/NO_IR/arduino/arduino_24.jpg,16.80335042046206,16.728627743764157,16.635265558000125
new_images/NO_IR/arduino/arduino_25.jpg,15.790064885408148,15.713710451676334,15.634615920643666
new_images/NO_IR/arduino/arduino_26.jpg,17.347190484792904,17.295052827283147,17.266623155084414
new_images/NO_IR/arduino/arduino_27.jpg,17.1006866742354,17.042411971017142,16.94313428120423
new_images/NO_IR/arduino/arduino_28.jpg,16.872372845356026,16.79679160962374,16.710325761177064
new_images/NO_IR/arduino/arduino_29.jpg,17.28303804357019,17.19097955815411,16.972021071768243
new_images/NO_IR/arduino/arduino_30.jpg,18.136120323970246,18.062757739558194,17.89263325223407
new_images/NO_IR/arduino/arduino_31.jpg,16.929500183586324,16.861360997219222,16.69598595850329
new_images/NO_IR/arduino/arduino_32.jpg,15.3045909195754,15.19358535235798,14.941157856054346
new_images/NO_IR/arduino/arduino_33.jpg,14.960554673096425,14.994509148926678,14.78198472634488
new_images/NO_IR/arduino/arduino_34.jpg,14.88325556343897,14.904733383736657,14.918778013438839
new_images/NO_IR/arduino/arduino_35.jpg,15.00333267942349,15.102889276353352,15.052706637503524
new_images/NO_IR/arduino/arduino_36.jpg,14.865376681009895,14.869475395394474,15.027332774109693
new_images/NO_IR/arduino/arduino_37.jpg,14.894715879278161,14.88456050258324,15.016474574577568
new_images/NO_IR/arduino/arduino_38.jpg,15.000396690366113,14.987765543668898,15.092510535379635
new_images/NO_IR/arduino/arduino_39.jpg,14.897445342859433,14.921633215720462,14.90668014047532
new_images/NO_IR/arduino/arduino_40.jpg,15.120736767149998,15.097236515577572,15.042015990577053
new_images/NO_IR/arduino/arduino_41.jpg,15.059878904607626,14.995992834667323,14.92133728561875
new_images/NO_IR/arduino/arduino_42.jpg,15.159564610066056,15.135638378071626,15.008775997899852
new_images/NO_IR/arduino/arduino_43.jpg,15.128024629224976,15.051091562470225,14.930229310755106
new_images/NO_IR/arduino/arduino_44.jpg,15.065763206152017,15.047241423307568,14.979269350005598
new_images/NO_IR/arduino/arduino_45.jpg,15.133932394757885,15.1178956842992,15.002842456615703
new_images/NO_IR/arduino/arduino_46.jpg,15.19234924464073,15.149798605233949,15.088245955230738
new_images/NO_IR/arduino/arduino_47.jpg,14.925132671427065,14.919518582279565,14.809468341976022
new_images/NO_IR/fork/fork_1.jpg,32.21217906690481,32.18065313587395,32.38336948581435
new_images/NO_IR/fork/fork_2.jpg,31.882272408470165,31.85001280283741,31.875873351890075
new_images/NO_IR/fork/fork_3.jpg,32.30080866038092,32.28521133870495,32.22659080645762
new_images/NO_IR/fork/fork_4.jpg,33.53359783584155,33.5246125501669,33.796975715801615
new_images/NO_IR/fork/fork_5.jpg,34.28993249580432,34.33807826267476,34.409461143825936
new_images/NO_IR/fork/fork_6.jpg,33.74365678622415,33.75499026032255,33.822746216984086
new_images/NO_IR/fork/fork_7.jpg,34.08610427530656,34.07736830817113,34.241357231470175
new_images/NO_IR/fork/fork_8.jpg,36.530759622290645,36.37886410372806,36.271003241304676
new_images/NO_IR/fork/fork_9.jpg,39.099162182777604,38.84335957435386,38.672712157279015
new_images/NO_IR/fork/fork_10.jpg,41.12555561427133,41.12258374315275,41.08041425775769
new_images/NO_IR/fork/fork_11.jpg,44.15456744640766,44.06277373953047,44.12722383443782
new_images/NO_IR/fork/fork_15.jpg,60.04605457462683,60.059447768270694,60.04164361302475
new_images/NO_IR/fork/fork_17.jpg,66.84755021135905,66.87584256365781,66.93006541996628
new_images/NO_IR/fork/fork_18.jpg,68.59498649510556,68.58191189192443,68.58666800164742
new_images/NO_IR/fork/fork_19.jpg,69.10635120007036,69.11526844712246,69.13252331043185
new_images/NO_IR/fork/fork_20.jpg,26.217200004460235,26.166732074000556,26.075656279150905
new_images/NO_IR/fork/fork_21.jpg,26.178616835524796,26.122800223568984,26.0627943394032
new_images/NO_IR/fork/fork_22.jpg,26.064532893675043,25.953305003106568,25.82888902693907
new_images/NO_IR/fork/fork_23.jpg,25.945441409314938,25.86839722647415,25.829891845174007
new_images/NO_IR/fork/fork_24.jpg,25.8047869817327,25.716868666133436,25.622677316821214
